binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(23267.913, 29884.81]","(19.993, 29.97]",18425.0,3456.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(10092.968, 16710.193]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",12061.0,2158.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(0.1, 13.367]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",13516.0,2340.0
"(13.42, 26.67]","(10022.677, 16687.027]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",21195.0,4492.0
"(0.13, 13.42]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",22760.0,5392.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",0.0,2.0
"(0.13, 13.42]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(0.18, 13.43]","(23267.913, 29884.81]","(19.993, 29.97]",23297.0,5528.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",26266.0,5859.0
"(0.13, 13.42]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",8459.0,1395.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(10.017, 20.003]","(0.18, 13.43]","(16651.017, 23267.913]","(19.993, 29.97]",14639.0,4205.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(0.1, 13.367]","(10092.968, 16710.193]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",861.0,205.0
"(0.13, 13.42]","(10022.677, 16687.027]","(10.167, 20.073]","(0.1, 13.367]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",2123.0,321.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(13.367, 26.593]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",23500.0,4790.0
"(0.13, 13.42]","(10022.677, 16687.027]","(10.167, 20.073]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(0.0101, 10.017]",18359.0,3893.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",2176.0,322.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",16356.0,2878.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",338.0,107.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",5631.0,934.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(0.18, 13.43]","(10014.269, 16651.017]","(10.017, 19.993]",13216.0,3451.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(0.1, 13.367]","(23307.627, 29905.06]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(0.0101, 10.017]",17301.0,4583.0
"(0.13, 13.42]","(16687.027, 23331.443]","(0.23, 10.167]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",2050.0,323.0
"(0.13, 13.42]","(10022.677, 16687.027]","(0.23, 10.167]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",9456.0,2562.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(19.993, 29.97]",18251.0,4964.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",22451.0,4470.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",2919.0,481.0
"(0.13, 13.42]","(23331.443, 29975.86]","(0.23, 10.167]","(13.367, 26.593]","(10092.968, 16710.193]","(10.017, 20.003]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",14470.0,2626.0
"(0.13, 13.42]","(10022.677, 16687.027]","(0.23, 10.167]","(26.593, 39.82]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",20242.0,3784.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",24084.0,5555.0
"(13.42, 26.67]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",12481.0,3733.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",23271.0,5009.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(0.18, 13.43]","(23267.913, 29884.81]","(19.993, 29.97]",19806.0,4966.0
"(26.67, 39.92]","(16687.027, 23331.443]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",19308.0,4938.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",22275.0,5001.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",25588.0,5831.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",56.0,28.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(19.993, 29.97]",3302.0,669.0
"(0.13, 13.42]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",292.0,63.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(10014.269, 16651.017]","(19.993, 29.97]",11615.0,2329.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",20345.0,5200.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(19.993, 29.97]",14583.0,4404.0
"(13.42, 26.67]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",857.0,291.0
"(26.67, 39.92]","(10022.677, 16687.027]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",18076.0,4412.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",25557.0,5789.0
"(26.67, 39.92]","(10022.677, 16687.027]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",17902.0,3425.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",25934.0,5541.0
"(13.42, 26.67]","(10022.677, 16687.027]","(20.073, 29.98]","(26.593, 39.82]","(10092.968, 16710.193]","(10.017, 20.003]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",4907.0,848.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",8548.0,1405.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(10.017, 20.003]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",6848.0,1107.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",26263.0,5769.0
"(13.42, 26.67]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",8602.0,1425.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(10014.269, 16651.017]","(10.017, 19.993]",11657.0,2231.0
"(0.13, 13.42]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",25443.0,5710.0
"(13.42, 26.67]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(10.017, 19.993]",14728.0,2661.0
"(0.13, 13.42]","(10022.677, 16687.027]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",18814.0,5122.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",18088.0,4805.0
"(13.42, 26.67]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",22624.0,4454.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(0.1, 13.367]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",20136.0,4155.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",26254.0,5777.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",12608.0,2242.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(16710.193, 23307.627]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",21310.0,4848.0
"(26.67, 39.92]","(16687.027, 23331.443]","(0.23, 10.167]","(0.1, 13.367]","(23307.627, 29905.06]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",20362.0,4348.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",18824.0,5144.0
"(0.13, 13.42]","(16687.027, 23331.443]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(0.0101, 10.017]",15013.0,3350.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(19.993, 29.97]",25137.0,5778.0
"(13.42, 26.67]","(23331.443, 29975.86]","(0.23, 10.167]","(26.593, 39.82]","(10092.968, 16710.193]","(10.017, 20.003]","(13.43, 26.64]","(16651.017, 23267.913]","(10.017, 19.993]",13517.0,2528.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(23307.627, 29905.06]","(10.017, 20.003]","(26.64, 39.85]","(10014.269, 16651.017]","(0.0101, 10.017]",18945.0,5045.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",12658.0,2230.0
"(0.13, 13.42]","(10022.677, 16687.027]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",2727.0,437.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(10.017, 20.003]","(0.18, 13.43]","(10014.269, 16651.017]","(19.993, 29.97]",1443.0,722.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(23267.913, 29884.81]","(19.993, 29.97]",26699.0,6090.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(10.017, 19.993]",14556.0,2449.0
"(0.13, 13.42]","(16687.027, 23331.443]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(10.017, 20.003]","(0.18, 13.43]","(16651.017, 23267.913]","(19.993, 29.97]",15911.0,3027.0
"(13.42, 26.67]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(19.993, 29.97]",14522.0,3366.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",17696.0,3159.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",4347.0,886.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",24183.0,5252.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(0.1, 13.367]","(23307.627, 29905.06]","(10.017, 20.003]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",27015.0,6069.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(10092.968, 16710.193]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",3021.0,611.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",482.0,130.0
"(13.42, 26.67]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(16710.193, 23307.627]","(10.017, 20.003]","(13.43, 26.64]","(16651.017, 23267.913]","(19.993, 29.97]",18654.0,3839.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",17968.0,3632.0
"(26.67, 39.92]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",2781.0,538.0
"(13.42, 26.67]","(10022.677, 16687.027]","(0.23, 10.167]","(26.593, 39.82]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(19.993, 29.97]",12834.0,3235.0
"(13.42, 26.67]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(4e-05, 10.017]","(26.64, 39.85]","(10014.269, 16651.017]","(19.993, 29.97]",19936.0,4567.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",20350.0,5402.0
"(13.42, 26.67]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(23307.627, 29905.06]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(19.993, 29.97]",20881.0,4997.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",121.0,84.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",17485.0,5029.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(23267.913, 29884.81]","(10.017, 19.993]",3591.0,631.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(10.017, 19.993]",240.0,76.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(0.0101, 10.017]",16857.0,3469.0
"(26.67, 39.92]","(23331.443, 29975.86]","(0.23, 10.167]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",5516.0,938.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",10164.0,1760.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(13.367, 26.593]","(16710.193, 23307.627]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(19.993, 29.97]",19672.0,3733.0
"(26.67, 39.92]","(10022.677, 16687.027]","(0.23, 10.167]","(0.1, 13.367]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",8086.0,1314.0
"(26.67, 39.92]","(10022.677, 16687.027]","(0.23, 10.167]","(13.367, 26.593]","(10092.968, 16710.193]","(4e-05, 10.017]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",7183.0,1484.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(10092.968, 16710.193]","(20.003, 29.99]","(26.64, 39.85]","(23267.913, 29884.81]","(19.993, 29.97]",467.0,93.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(0.1, 13.367]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",15.0,9.0
"(0.13, 13.42]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",0.0,0.0
"(0.13, 13.42]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(23307.627, 29905.06]","(20.003, 29.99]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",0.0,0.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",22382.0,5260.0
"(13.42, 26.67]","(10022.677, 16687.027]","(20.073, 29.98]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(19.993, 29.97]",7277.0,1610.0
"(13.42, 26.67]","(16687.027, 23331.443]","(0.23, 10.167]","(26.593, 39.82]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(16651.017, 23267.913]","(0.0101, 10.017]",25877.0,6050.0
"(0.13, 13.42]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",20210.0,3659.0
"(26.67, 39.92]","(10022.677, 16687.027]","(20.073, 29.98]","(26.593, 39.82]","(23307.627, 29905.06]","(4e-05, 10.017]","(13.43, 26.64]","(10014.269, 16651.017]","(0.0101, 10.017]",18059.0,4608.0
"(26.67, 39.92]","(10022.677, 16687.027]","(10.167, 20.073]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(13.43, 26.64]","(23267.913, 29884.81]","(10.017, 19.993]",26072.0,5863.0
"(0.13, 13.42]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(16710.193, 23307.627]","(20.003, 29.99]","(26.64, 39.85]","(23267.913, 29884.81]","(0.0101, 10.017]",15624.0,2668.0
"(26.67, 39.92]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(10.017, 20.003]","(26.64, 39.85]","(23267.913, 29884.81]","(19.993, 29.97]",8850.0,1440.0
"(13.42, 26.67]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(20.003, 29.99]","(13.43, 26.64]","(10014.269, 16651.017]","(19.993, 29.97]",11644.0,2178.0
"(13.42, 26.67]","(23331.443, 29975.86]","(10.167, 20.073]","(0.1, 13.367]","(23307.627, 29905.06]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(19.993, 29.97]",5149.0,1252.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",4875.0,1072.0
"(0.13, 13.42]","(16687.027, 23331.443]","(0.23, 10.167]","(13.367, 26.593]","(23307.627, 29905.06]","(20.003, 29.99]","(0.18, 13.43]","(16651.017, 23267.913]","(10.017, 19.993]",12649.0,3138.0
"(13.42, 26.67]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(20.003, 29.99]","(0.18, 13.43]","(23267.913, 29884.81]","(0.0101, 10.017]",711.0,163.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(0.1, 13.367]","(10092.968, 16710.193]","(10.017, 20.003]","(26.64, 39.85]","(16651.017, 23267.913]","(0.0101, 10.017]",6023.0,1051.0
"(26.67, 39.92]","(23331.443, 29975.86]","(20.073, 29.98]","(26.593, 39.82]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",13449.0,3052.0
"(26.67, 39.92]","(16687.027, 23331.443]","(20.073, 29.98]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(13.43, 26.64]","(23267.913, 29884.81]","(0.0101, 10.017]",11729.0,1995.0
"(0.13, 13.42]","(23331.443, 29975.86]","(10.167, 20.073]","(13.367, 26.593]","(10092.968, 16710.193]","(20.003, 29.99]","(0.18, 13.43]","(10014.269, 16651.017]","(19.993, 29.97]",183.0,58.0
"(13.42, 26.67]","(10022.677, 16687.027]","(20.073, 29.98]","(0.1, 13.367]","(16710.193, 23307.627]","(10.017, 20.003]","(26.64, 39.85]","(10014.269, 16651.017]","(10.017, 19.993]",3588.0,1177.0
"(26.67, 39.92]","(16687.027, 23331.443]","(10.167, 20.073]","(26.593, 39.82]","(10092.968, 16710.193]","(4e-05, 10.017]","(26.64, 39.85]","(16651.017, 23267.913]","(10.017, 19.993]",7934.0,1367.0
